	KH2PO4	NH4Cl	KCl	MgSO4*7H2O	ZnSO4·7H2O	H3BO3	MnCl2·4H2O	FeSO4·7H2O	CoCl2·6H2O	CuSO4·5H20	Na2MoO4·2H2O	Na4EDTA	biotin	pyridoxine	thiamine	riboflavin	para-aminobenzoic acid	nicotinic acid
15	0.664971430688706	0.06465161320744428	0.2034882127825576	0.4514378794275803	0.8840891712054257	-0.0215041194367617	0.2992487193336778	0.9138646918086366	-0.14735189959267386	0.8326786540634856	-0.08983618100889461	0.48907130663800047	0.17749743889820144	-0.1437444763448529	-0.02466597521343178	-0.15088647022080176	0.39462978750061983	0.5519320060185354
16	-0.23694282122257498	0.48272248746512925	-0.13006006330698264	0.6068634439470051	0.4601155067829864	0.5335764196186447	0.4354866175400033	0.08865397276357659	0.009649453308369776	0.5149491492788367	0.5404491845502105	0.837215897213597	0.7396171927787795	0.46664779197898554	0.8763494327324524	0.5526593490098964	0.18216666205384144	0.20153390503439453
17	0.27932427976783547	0.1706875906684927	0.03170362878855809	0.7610876517155417	0.5426100229973928	0.5983289689382304	0.8980459931178557	0.9969772018786163	0.14538346667933397	0.13608625462132426	0.5789883674579882	0.5479680007090751	0.9806420051334754	0.24375415661210922	0.42605408396011624	0.47543879168676173	0.9922940516642837	0.8260943269863462
18	-0.37435675373231636	0.9402574185222639	-0.07336392176534101	0.06848051335357633	0.36050376648601523	0.7043634391170263	0.19110803678577457	-0.15003474440444797	0.9873014243956113	0.009554335469150993	0.9350228868307646	0.10048582449769675	0.5809650394921453	0.9141567758719649	0.7114493582067154	0.334398193762812	0.6254743616191055	0.4125331215419943
19	0.09348560823612095	-0.44419960150433857	0.1679758418284619	0.42669130562441904	0.7750292042460758	0.4738113105841434	0.10451457621715451	0.6456592795110769	0.5124993615569281	0.6813776899051641	0.2136395123656977	0.3291608825818889	0.3039874463519704	0.1943459741661587	0.3060939757698036	-0.023308517116269467	-0.06483086732411047	-0.15987139978961945
20	-0.494909699140285	0.3173116898666246	0.949036113846039	0.37295077842426394	0.7150945787417491	0.8551396790621106	0.9709009561206983	0.3882702377002174	-0.021716051209571846	0.9553049290970039	0.23764008611264495	0.14052983512640352	0.47461729295036736	0.8984428911212405	0.9316645740061522	0.9086045320957508	0.5525094252865497	0.5030800851168787
21	0.214890203858215	0.2860260591239271	0.6221293957843054	0.9073920635850383	0.8813320899132089	0.3060537033996076	0.4937238219378257	-0.11868872016189227	-0.03480771002387459	0.26167725636205796	0.8836012523344725	0.6343246480534871	0.4320267208747024	0.033343818580013895	0.29026319218402075	0.2786588005633105	0.09424322479115413	0.48576059997301047
22	0.8366207603259095	0.7510091055358528	-0.021650276074673763	0.5731047019376311	0.5259371433831791	0.5062610305195784	0.9186909219155823	0.36450345480239443	0.5484075594909453	0.6022441219860082	0.9733389610312153	0.45924359504918755	-0.0865646885053874	-0.029127026557173807	0.17004974735131126	0.073062757310806	0.4506153492721887	0.2095980292110103
23	0.12953201235225664	0.8961014406952628	0.4178552803746397	-0.09909573974336182	-0.1541064263219188	0.7840212627031152	0.9901196219677371	0.5274419855944696	0.02900034541202673	0.8092055341265192	-0.11244533165766615	0.6876912294680095	0.6236668012593399	0.6880097698677083	-0.0985708917227587	0.8626994137373485	0.9576055586176035	0.7206702477502114
24	0.9211534941481889	-0.09729748616159661	0.3893408462758712	0.6858905751272706	0.6642444020600662	0.01821923007266621	0.306135550867051	0.6757013513149357	0.2218910447665147	0.5374099289203803	0.31086005469990496	0.07264531822990072	0.9299239961668253	0.8258159242666298	-0.16084061466564883	0.2447311170752494	0.007883094477099672	0.46188412068586737
25	0.7393033749398268	0.19650378148338588	0.5194932442512971	0.41231376612486603	0.8504994422002141	0.9451014460120404	0.0014354163997037928	-0.08560303716562762	0.2665551061402601	0.7760144578024218	0.7772249560668772	0.9038770593143792	0.7769034446279379	0.0210348726858344	0.39569826254834894	0.015272248335315486	-0.043973911383837425	-0.0318958131936905
26	0.5040284492356504	0.9898058379937147	0.08954766313794862	0.277236547883717	0.3943994920862588	0.10761030297763399	0.4661927277190042	0.5470736080084214	-0.05837926232963685	-0.11912480610364032	0.5043720269474351	0.9078439262753877	0.08358837663716484	0.23071281047278894	0.8312175712066072	0.9862904728246071	0.6428832952173049	0.24840389521689601
27	0.341310342240317	0.1415690611029612	0.6414015747570946	0.3116827124373698	0.1175381369488411	0.8184657245139293	0.12742089166308943	0.15320116769874023	0.33000939841675103	-0.0170373226384421	0.08530625174892584	0.6136153354645792	0.8275060923945331	0.5096681566571414	0.9263705501181496	0.17817124620066474	0.5953115540076154	-0.13308898425963245
28	0.4059062455889665	0.6394582595809613	0.21955243456843623	0.11119451312276443	-0.10105736752931303	0.06339879621164823	0.5998820115894302	0.5086634740820496	0.1701943338506781	0.4330306908318432	0.1880646531206354	0.048027710848405264	0.6323740789076703	0.5400317864341261	0.5949943421701785	0.8025437148945749	0.661145476888319	0.5222003563953208
29	-0.009040542898079373	0.2513896975982022	0.3133391720468306	0.99093676717702	0.028631137776437943	0.4453522646825495	0.6594545551514323	0.8051214802700923	0.4183578058800753	0.07046564992512983	0.02309180402766664	0.4386750132000765	0.795863666354259	0.5733230521426869	0.07012634293899375	0.6391930836471477	0.5036727830516627	0.926842078589857
30	0.5401090290389832	-0.05391693654243468	0.9564987733588006	0.02729518140161738	0.29980189001070057	0.03435222690416792	0.6392756200392303	0.28258727921184446	-0.12119387801921441	0.9003716881452388	0.3822124492454483	0.9636548075783964	0.83762091862794	0.7070437331947931	0.6251370819601809	0.31467429739902686	0.7559630044076949	0.8508744588425259
31	0.3798740207787301	0.5448886915196456	0.021230197013792418	0.7074643568623971	0.33710633459221095	0.9061519603633679	0.034232616047950415	0.4400629528619312	0.0933627552242847	0.46942208896738946	-0.02093695155979433	0.6722503830057192	0.12531743108812446	0.5329711055411271	0.20475500075446065	0.8384131250675093	0.08057714615323777	0.42022875825045714
32	-0.18822751182140773	0.5563418504404416	0.26067324043742157	0.2867388819924983	0.06311245669458987	-0.07726625075340494	0.3906498349884452	0.7098213290354989	0.23662398521801845	-0.14341291069202378	0.8621060992412852	0.8804639694598069	0.5572550535272309	0.6673060018547189	0.46691863169928927	0.5914217835615695	0.3548918501097099	-0.06007876482568422
33	-0.2940459054576184	0.6866475391275555	0.775652253132825	0.2423395952017969	0.31029386065804876	0.4162935591899488	-0.08582140591537957	0.8184285198225156	0.0696878141474295	0.2903705732939569	0.4802806901886475	0.3516809886955582	-0.15144499632643882	0.6216430324692347	0.7805021964141594	-0.05457009610149882	-0.10128570636585785	0.7443395566715398
34	-0.158770067284158	0.8534284575504041	0.6000292829327397	0.11969818682360481	0.4194574811768167	0.8667736267290558	0.40037828927084984	-0.061263043614890975	0.8773838724794478	0.33393257412732436	0.6936750397242143	0.4120610434994214	-0.044702302544054745	0.2902695480401306	0.23613026468140721	0.7161518090480408	0.1364359564614491	0.5604959690476901
35	0.7662167938617448	-0.27962123910752007	0.848174190827274	0.872080059924391	0.5089340419918756	0.17608927509669672	0.517622897232449	0.2691618405489463	0.49351534559061994	0.83745001941226	0.9891701496968073	0.13643235613011515	0.6692044755074654	0.964664128364366	0.525918273340454	0.8303027190217828	0.8626353267738247	0.9933926914271913
36	0.8590722336166592	-0.32738789342912483	0.33101490017760926	0.5187964925766486	0.4768182373458997	0.9859785101477638	0.3490718961086271	0.1679117919286037	0.7972535856273774	0.03259411879767635	0.7450304340075841	0.5635703269764197	0.7649420976092459	0.1661225525463457	0.0019343192980640078	-0.03225784434337023	0.8407871373431497	0.16191629074289168
37	0.9631338514239518	0.8205706598223637	0.2833119786431545	-0.1309971595023722	0.828462128420572	0.20192912127349852	0.8782932977387208	-0.04553187934488681	0.19301593183864826	0.9246664708167627	0.0060122885665168935	0.5912741632827603	0.9332193881478947	0.11677599803593577	-0.1365401403945971	0.3546314705144561	0.4284069496644667	0.9572554142750418
38	0.17462837128664044	0.0801595243855664	0.10785348138485892	0.5937677480234077	0.5899039974223436	0.6647694948913312	-0.019219259829116597	0.47651596420535824	0.9002817250327841	0.3701162973739375	0.8156187059497224	0.9840228336174062	0.25092614997924856	0.9840865058776636	-0.077768711320116	0.18593871840696688	-0.14253830185768065	0.328771278111208
39	-0.03721856751587632	-0.18809786694583625	0.9168052536521596	0.9763851422216299	-0.09167701747733704	0.7496896168960872	0.7571019908839789	0.24621233811306967	0.9233672812274307	0.9430175431570422	0.2828073497814334	0.38001165685076455	0.36027500525787026	0.3198357173018085	0.662293505180094	0.43643934511114046	0.8959528810104691	0.6962435795223177
40	-0.40555571272777446	0.4572229370030585	0.9890220887981631	0.6721608538512759	0.3924264801956624	0.8079793662252002	0.7109668238914315	0.41023217984418725	0.6820129966106543	-0.06628307219772402	0.4575423459540908	0.4824296228465619	0.10252300864409933	-0.07131518085465034	0.12023544465786604	0.9623182685991332	0.7756709654058975	0.09361278598038028
41	0.6974344928039722	0.3974252547160857	0.12235853408487649	0.5040039035843619	-0.061358935727788874	0.07834305864988869	-0.1649192320129082	0.030408788298676576	0.11784174754934704	0.5625274662272436	0.273034470432595	-0.017228272827726848	0.20982622398674297	0.6283434474785681	0.05877662171849088	0.5606019068612035	0.38741761374816663	0.032765305241756526
42	0.06990076279391699	-0.25506477865561455	-0.09802395012643374	0.47208123933908197	0.2307007345519481	0.3007422961265188	0.8357211051420947	0.4572467534839132	0.640521296406617	0.4635656144611727	0.4033192310420286	0.7263867401317097	0.38359761884716914	-0.1231204889179223	0.9023629848758208	0.789407199260259	0.8103104725342103	0.7939432752091595
43	-0.20843579995167494	0.36268122423539495	0.5604517913730734	0.3277025332711312	0.10244793219344547	0.23314618444158994	0.5554616886074574	0.6641704015211761	0.44322515904786264	0.31049290475223235	0.9130853369014496	-0.11202010102714839	0.14767909278109118	0.10066963231276652	0.2754326779207604	0.10258009145499067	-0.004825452135760411	0.9029112823091612
44	0.23579403503371654	0.6621541115066298	0.061428428934172274	0.9358892124827118	0.7305609973561237	0.7410734709740835	-0.033587509714155306	0.3121851266276202	0.7302572316198733	0.623516807515886	0.8569814383384518	-0.05691065020942315	0.5248657811656828	0.35847308005483336	0.11117814087833985	-0.09284161645132878	0.4720630578955999	0.8623592932734356
45	0.8005127004440664	-0.2932878502072036	0.16004004299689764	0.8459062847135659	0.25067623665217387	-0.1585388677488625	-0.10862518347896602	-0.008043696978297932	0.763427994202677	0.3971004429703687	0.16480975995037958	-0.09303788928974542	0.32953243960690637	0.8381305287290182	-0.061748330193486675	0.2190789961560293	-0.07480540523916927	0.7802972148249288
46	0.011529619937812319	0.7922556137885801	0.8780069600124449	0.14261518093615025	0.277215765979158	0.1218200167797526	0.15365978999006627	0.7651676849003495	0.5792957118970796	0.8760595964080105	0.7242372702302234	0.20380987267698727	-0.005865649795198047	0.15424171951784224	0.9869214417746794	0.6873279155207871	0.8136692472890735	0.004810770114786589
47	-0.060917212601953485	0.7188183128182095	0.25124473380158285	0.045795525443823065	-0.1224942839049423	0.5468783810870694	0.048177095427387934	-0.10634952338001001	0.05417262676132148	0.9859572606323239	0.6194263315966374	0.23348649838514338	0.9694021146404668	0.7248338803464996	0.5004526350011435	0.06187601778022511	0.6831569997043304	0.3476032011701806
48	0.326694437377008	0.22142098924061093	0.3982828357274074	-0.1501169231308098	0.9533284508745088	0.37265908119352553	0.9397439025597207	0.10643678167761719	0.3991698162812257	-0.07294890158584556	0.5122768399851996	-0.038889040030411076	0.70650510682738	0.801009285119808	0.15953796488638397	-0.10782667623843334	0.3181061016410571	-0.014967084120823926
49	0.5510912520201301	-0.0476519938305614	0.7291771592566691	0.2017061821606249	0.08459470127922034	0.3567948413695037	0.7818863902675884	0.8683059334325354	0.8349865082146911	0.7293971249286028	0.14440671381835177	0.31508251983687463	-0.05937704331611561	0.4444530830938388	0.6305214456941995	0.6160588323546713	0.15459427272663942	0.6182120776917052
